jpg_id,coordinates,monkey_name,body_part
5485,"(0.0, 0.291232, 0.9130429999999999, 1.0)",68F,Body
5485,"(0.27608699999999997, 0.652011, 0.826087, 0.86645)",122K,Body
5485,"(0.5804349999999999, 0.09273, 1.0, 0.33469899999999997)",G701,Face
5485,"(0.43260899999999997, 0.291232, 0.782609, 0.598401)",68F,Face
5485,"(0.526087, 0.654909, 0.8326089999999999, 0.841818)",122K,Face
5485,"(0.53913, 0.08838399999999999, 1.0, 0.9215089999999999)",G701,Body
5486,"(0.24565199999999998, 0.262253, 0.613043, 0.566525)",68F,Face
5486,"(0.0, 0.26515099999999997, 0.8021739999999999, 1.0)",68F,Body
5486,"(0.15434799999999999, 0.6592549999999999, 0.717391, 0.8606539999999999)",122K,Body
5486,"(0.458696, 0.269498, 1.0, 0.918611)",G701,Body
5486,"(0.43913, 0.6665, 0.721739, 0.827329)",122K,Face
5486,"(0.647826, 0.268049, 1.0, 0.5708719999999999)",G701,Face
5487,"(0.241304, 0.082588, 0.6000000000000001, 0.392655)",68F,Face
5487,"(0.0, 0.08548599999999999, 0.6847829999999999, 0.8534100000000001)",68F,Body
5487,"(0.29565199999999997, 0.42453199999999996, 0.5478259999999999, 0.566525)",122K,Face
5487,"(0.586957, 0.175318, 0.991304, 0.43032699999999996)",G701,Face
5487,"(0.565217, 0.063752, 1.0, 0.724457)",G701,Body
5488,"(0.0, 0.0, 0.8717389999999999, 0.872246)",68F,Body
5488,"(0.136957, 0.0, 0.61087, 0.26515099999999997)",68F,Face
5488,"(0.376087, 0.472346, 0.634783, 0.601299)",122K,Face
5488,"(0.615217, 0.10577099999999999, 1.0, 0.769373)",G701,Body
5488,"(0.697826, 0.243417, 1.0, 0.494079)",G701,Face
5489,"(0.21956499999999998, 0.06665, 0.704348, 0.35498399999999997)",68F,Face
5489,"(0.0, 0.06665, 0.8413039999999999, 1.0)",68F,Body
5489,"(0.428261, 0.618686, 0.676087, 0.754884)",122K,Face
5489,"(0.6934779999999999, 0.392655, 1.0, 0.6259300000000001)",G701,Face
5489,"(0.617391, 0.24631499999999998, 1.0, 0.902673)",G701,Body
5490,"(0.38913000000000003, 0.59985, 0.6195649999999999, 0.737497)",122K,Face
5490,"(0.0, 0.072446, 0.7956519999999999, 0.9838119999999999)",68F,Body
5490,"(0.5086959999999999, 0.217337, 1.0, 0.878041)",G701,Body
5490,"(0.643478, 0.378166, 1.0, 0.609992)",G701,Face
5490,"(0.08695699999999999, 0.073895, 0.504348, 0.29268000000000005)",68F,Face
5491,"(0.51087, 0.195683, 0.641304, 0.388104)",101G,Face
5491,"(0.473913, 0.19242099999999998, 0.713043, 0.7794700000000001)",101G,Body
5492,"(0.528261, 0.176114, 0.6630429999999999, 0.37832000000000005)",101G,Face
5492,"(0.49130399999999996, 0.159808, 0.7239129999999999, 0.7631629999999999)",101G,Body
5493,"(0.401734, 0.186445, 0.8164739999999999, 0.925723)",67G,Body
5493,"(0.449422, 0.19511699999999998, 0.5621389999999999, 0.407578)",67G,Face
5494,"(0.40606899999999996, 0.151758, 0.804913, 0.9127149999999999)",67G,Body
5494,"(0.43641599999999997, 0.164766, 0.565029, 0.36205099999999996)",67G,Face
5495,"(0.352174, 0.16633, 0.617391, 0.613139)",101G,Face
5495,"(0.24565199999999998, 0.176114, 0.7108700000000001, 1.0)",101G,Body
5496,"(0.297826, 0.21851199999999998, 0.573913, 0.649014)",101G,Face
5496,"(0.195652, 0.22503499999999999, 0.6608700000000001, 1.0)",101G,Body
5497,"(0.428261, 0.07969000000000001, 1.0, 0.5969519999999999)",G701,Face
5497,"(0.26304299999999997, 0.076792, 1.0, 1.0)",G701,Body
5497,"(0.0, 0.11301499999999999, 0.330435, 0.652011)",68F,Face
5497,"(0.0, 0.114464, 0.5608700000000001, 1.0)",68F,Body
5498,"(0.41956499999999997, 0.065201, 1.0, 1.0)",G701,Body
5498,"(0.0, 0.055059, 0.9456519999999999, 1.0)",68F,Body
5498,"(0.0, 0.06809899999999999, 0.578261, 0.46365199999999995)",68F,Face
5498,"(0.543478, 0.06665, 1.0, 0.47089699999999995)",G701,Face
5499,"(0.55, 0.059405, 1.0, 0.454959)",G701,Face
5499,"(0.391304, 0.063752, 1.0, 1.0)",G701,Body
5499,"(0.24565199999999998, 0.831676, 0.671739, 1.0)",122K,Face
5499,"(0.0, 0.0, 0.534783, 0.263702)",68F,Face
5499,"(0.0, 0.0, 0.9347829999999999, 1.0)",68F,Body
5500,"(0.563043, 0.073895, 1.0, 1.0)",G701,Body
5500,"(0.30000000000000004, 0.8389209999999999, 0.782609, 1.0)",122K,Face
5500,"(0.593478, 0.073895, 1.0, 0.50712)",G701,Face
5500,"(0.0, 0.0, 0.6217389999999999, 0.411491)",68F,Face
5500,"(0.0, 0.0, 0.963043, 1.0)",68F,Body
5501,"(0.480435, 0.302823, 0.7282609999999999, 0.48393699999999995)",101G,Face
5501,"(0.43913, 0.29847599999999996, 0.8282609999999999, 0.779515)",101G,Body
5502,"(0.606522, 0.133717, 0.793478, 0.459854)",101G,Face
5502,"(0.530435, 0.101103, 0.8413039999999999, 0.8446969999999999)",101G,Body
5503,"(0.534783, 0.065228, 0.847826, 0.8740500000000001)",101G,Body
5503,"(0.628261, 0.065228, 0.808696, 0.37832000000000005)",101G,Face
5504,"(0.243478, 0.0, 0.7695649999999999, 0.34629000000000004)",101G,Face
5504,"(0.0, 0.0, 1.0, 1.0)",101G,Body
5505,"(0.182609, 0.0, 0.443478, 0.362013)",14F,Face
5505,"(0.0, 0.0, 0.43913, 1.0)",14F,Body
5505,"(0.373913, 0.420718, 0.5152169999999999, 0.671844)",139K,Face
5505,"(0.354348, 0.430502, 0.5195649999999999, 0.906663)",139K,Body
5505,"(0.5195649999999999, 0.267433, 0.730435, 0.577264)",19J,Face
5505,"(0.393478, 0.273956, 0.736957, 1.0)",19J,Body
5506,"(0.478261, 0.388104, 0.597826, 0.616401)",139K,Face
5506,"(0.413043, 0.381581, 0.606522, 0.818606)",139K,Body
5506,"(0.267391, 0.0, 0.523913, 0.35875199999999996)",14F,Face
5506,"(0.078261, 0.0, 0.528261, 1.0)",14F,Body
5506,"(0.565217, 0.293524, 0.786957, 0.5968319999999999)",19J,Face
5506,"(0.441304, 0.293524, 0.8021739999999999, 1.0)",19J,Body
5507,"(0.22608699999999998, 0.104364, 0.6391300000000001, 0.955584)",14F,Body
5507,"(0.476087, 0.30657, 0.752174, 1.0)",19J,Body
5507,"(0.467391, 0.09458000000000001, 0.632609, 0.348968)",14F,Face
5507,"(0.51087, 0.29678499999999997, 0.6543479999999999, 0.502252)",19J,Face
5508,"(0.5, 0.004336, 0.9017339999999999, 0.463945)",69X,Face
5508,"(0.00289, 0.052031, 0.50578, 1.0)",94B,Body
5508,"(0.48843899999999996, 0.006503999999999999, 0.9161849999999999, 1.0)",69X,Body
5508,"(0.300578, 0.615703, 0.5621389999999999, 1.0)",98K,Body
5508,"(0.312139, 0.622207, 0.443642, 0.880195)",98K,Face
5508,"(0.17196499999999998, 0.058535, 0.501445, 0.552832)",94B,Face
5509,"(0.46095899999999995, 0.110843, 0.847802, 0.455422)",69X,Face
5509,"(0.236806, 0.46867499999999995, 0.620035, 0.7590359999999999)",98K,Body
5509,"(0.450113, 0.104819, 0.9598789999999999, 0.877108)",69X,Body
5509,"(0.001808, 0.175904, 0.636304, 0.9457829999999999)",94B,Body
5509,"(0.047, 0.178313, 0.459151, 0.46747000000000005)",94B,Face
5509,"(0.24584499999999998, 0.47228899999999996, 0.43565099999999995, 0.645783)",98K,Face
5510,"(0.5350739999999999, 0.189157, 0.851418, 0.454217)",69X,Face
5510,"(0.526035, 0.143373, 0.958071, 0.7746989999999999)",69X,Body
5510,"(0.359728, 0.513253, 0.491689, 0.625301)",98K,Face
5510,"(0.34707499999999997, 0.5108429999999999, 0.6001500000000001, 0.6987949999999999)",98K,Body
5510,"(0.298267, 0.298795, 0.580266, 0.520482)",94B,Face
5510,"(0.001808, 0.21686699999999998, 0.67788, 0.8301200000000001)",94B,Body
5511,"(0.0036149999999999997, 0.11325299999999999, 0.594727, 0.928916)",67G,Body
5511,"(0.197037, 0.116867, 0.578458, 0.372289)",67G,Face
5512,"(0.614162, 0.470449, 0.817919, 0.830332)",67G,Face
5512,"(0.062139, 0.37072299999999997, 0.833815, 1.0)",67G,Body
5512,"(0.280347, 0.004336, 0.501445, 0.346875)",110E,Face
5512,"(0.0, 0.004336, 0.5621389999999999, 0.906211)",110E,Body
5513,"(0.26878599999999997, 0.101895, 0.48554899999999995, 0.485625)",110E,Face
5513,"(0.0014449999999999999, 0.058535, 0.556358, 0.951738)",110E,Body
5513,"(0.598266, 0.494297, 0.8121389999999999, 0.858516)",67G,Face
5513,"(0.069364, 0.355547, 0.819364, 0.9994339999999999)",67G,Body
5514,"(0.32803499999999997, 0.0, 0.58237, 0.407578)",110E,Face
5514,"(0.0043349999999999994, 0.0, 0.630058, 1.0)",110E,Body
5514,"(0.544798, 0.528984, 0.823699, 0.9365629999999999)",67G,Face
5514,"(0.125723, 0.281836, 0.874277, 1.0)",67G,Body
5515,"(0.092486, 0.303516, 0.880058, 1.0)",67G,Body
5515,"(0.5520229999999999, 0.5463279999999999, 0.823699, 0.9820900000000001)",67G,Face
5515,"(0.299133, 0.0, 0.563584, 0.38806599999999997)",110E,Face
5515,"(0.0, 0.0, 0.705202, 1.0)",110E,Body
5516,"(0.34537599999999996, 0.440098, 0.49711000000000005, 0.6091989999999999)",129K,Face
5516,"(0.33815, 0.431426, 0.58237, 1.0)",129K,Body
5516,"(0.241329, 0.093223, 0.449422, 0.444434)",72X,Face
5516,"(0.069364, 0.08671899999999999, 0.559249, 1.0)",72X,Body
5517,"(0.27741899999999997, 0.085175, 0.543226, 0.443295)",79G,Face
5517,"(0.254194, 0.067753, 0.797419, 1.0)",79G,Body
5518,"(0.35225799999999996, 0.079367, 0.677419, 0.543956)",79G,Face
5518,"(0.341935, 0.067753, 1.0, 1.0)",79G,Body
5519,"(0.347097, 0.048395, 1.0, 1.0)",79G,Body
5519,"(0.35483899999999996, 0.060009, 0.67871, 0.50524)",79G,Face
5520,"(0.312258, 0.009679, 0.552258, 0.402644)",79G,Face
5520,"(0.304516, 0.005807, 0.9703229999999999, 1.0)",79G,Body
5521,"(0.307097, 0.096789, 0.563871, 0.524598)",79G,Face
5521,"(0.29806499999999997, 0.083239, 0.96, 1.0)",79G,Body
5522,"(0.316129, 0.133569, 0.538065, 0.5207269999999999)",79G,Face
5522,"(0.30580599999999997, 0.121955, 0.9445159999999999, 1.0)",79G,Body
5523,"(0.672258, 0.6117079999999999, 1.0, 1.0)",Unknown1,Body
5523,"(0.420645, 0.749149, 0.732903, 1.0)",126K,Body
5523,"(0.27871, 0.009679, 0.821935, 1.0)",35Y,Body
5523,"(0.32645199999999996, 0.017422, 0.607742, 0.443295)",35Y,Face
5523,"(0.434839, 0.758828, 0.643871, 1.0)",126K,Face
5524,"(0.289032, 0.044523, 0.8, 1.0)",35Y,Body
5524,"(0.38322599999999996, 0.052266, 0.6490319999999999, 0.507176)",35Y,Face
5524,"(0.43096799999999996, 0.789801, 0.6283869999999999, 1.0)",126K,Face
5524,"(0.423226, 0.7820579999999999, 0.633548, 1.0)",126K,Body
5524,"(0.674839, 0.693012, 0.9987100000000001, 1.0)",Unknown1,Body
5525,"(0.445161, 0.774315, 0.637419, 1.0)",126K,Face
5525,"(0.612903, 0.625259, 1.0, 1.0)",Unknown1,Face
5525,"(0.303226, 0.032908, 0.7870969999999999, 1.0)",35Y,Body
5525,"(0.403871, 0.042587, 0.68, 0.49943299999999996)",35Y,Face
5525,"(0.44129, 0.770443, 0.643871, 1.0)",126K,Body
5526,"(0.48774199999999995, 0.023229, 0.659355, 0.29424)",48Z,Face
5526,"(0.403871, 0.013550999999999999, 0.7741939999999999, 0.952407)",48Z,Body
5527,"(0.5148389999999999, 0.058074, 0.690323, 0.38135)",48Z,Face
5527,"(0.44129, 0.052266, 0.8, 0.9949939999999999)",48Z,Body
5528,"(0.175643, 0.765867, 0.6285069999999999, 1.0)",126K,Body
5528,"(0.35128699999999996, 0.0028209999999999997, 0.945935, 0.488011)",35Y,Face
5528,"(0.181992, 0.77292, 0.624275, 1.0)",126K,Face
5528,"(0.042324, 0.0, 1.0, 1.0)",35Y,Body
5529,"(0.014813, 0.679831, 0.46132799999999996, 0.971791)",126K,Face
5529,"(0.002116, 0.6699579999999999, 0.48037399999999997, 1.0)",126K,Body
5529,"(0.17987599999999998, 0.0, 0.795686, 0.40620599999999996)",35Y,Face
5529,"(0.0, 0.0028209999999999997, 0.9915349999999999, 1.0)",35Y,Body
5530,"(0.390968, 0.820773, 0.677419, 1.0)",126K,Body
5530,"(0.21806499999999998, 0.001936, 0.6025809999999999, 0.619452)",35Y,Face
5530,"(0.400333, 0.832388, 0.670011, 1.0)",126K,Face
5530,"(0.206452, 0.0, 0.92, 1.0)",35Y,Body
5531,"(0.22580599999999998, 0.032908, 0.823226, 1.0)",49Y,Body
5531,"(0.403871, 0.634938, 0.6000000000000001, 0.9291769999999999)",120K,Face
5531,"(0.372903, 0.625259, 0.663226, 1.0)",120K,Body
5531,"(0.31096799999999997, 0.158734, 0.636129, 0.669782)",49Y,Face
5532,"(0.312258, 0.261331, 0.618065, 0.7685069999999999)",49Y,Face
5532,"(0.378065, 0.718177, 0.565161, 0.9466)",120K,Face
5532,"(0.37161299999999997, 0.7123689999999999, 0.6012900000000001, 0.9949939999999999)",120K,Body
5532,"(0.22838699999999998, 0.089046, 0.865806, 1.0)",49Y,Body
5533,"(0.313548, 0.139377, 0.9509679999999999, 1.0)",49Y,Body
5533,"(0.32645199999999996, 0.15292699999999998, 0.7496769999999999, 0.723984)",49Y,Face
5534,"(0.32387099999999996, 0.170349, 0.712258, 0.7723789999999999)",49Y,Face
5534,"(0.312258, 0.154863, 0.947097, 1.0)",49Y,Body
5535,"(0.196129, 0.007743, 0.470968, 0.452974)",59E,Face
5535,"(0.18709699999999999, 0.001936, 0.846452, 1.0)",59E,Body
5535,"(0.0012900000000000001, 0.501369, 0.24129000000000003, 1.0)",Unknown1,Body
5536,"(0.003871, 0.5555709999999999, 0.24645199999999998, 1.0)",Unknown1,Body
5536,"(0.209032, 0.054202, 0.48, 0.495561)",59E,Face
5536,"(0.2, 0.040652, 0.8451609999999999, 1.0)",59E,Body
5537,"(0.449032, 0.0, 0.7870969999999999, 0.43168)",35Y,Face
5537,"(0.20258099999999998, 0.65236, 0.432258, 0.9737009999999999)",126K,Face
5537,"(0.193548, 0.644617, 0.445161, 1.0)",126K,Body
5537,"(0.300645, 0.0, 0.997419, 1.0)",35Y,Body
5537,"(0.849032, 0.48201099999999997, 1.0, 1.0)",Unknown1,Face
5538,"(0.27741899999999997, 0.023229, 0.664516, 0.532341)",35Y,Face
5538,"(0.21032299999999998, 0.015486, 0.8761289999999999, 1.0)",35Y,Body
5539,"(0.18193499999999999, 0.048395, 0.854194, 1.0)",35Y,Body
5539,"(0.259355, 0.060009, 0.643871, 0.563314)",35Y,Face
5540,"(0.283871, 0.096789, 0.535484, 0.480075)",68E,Face
5540,"(0.467097, 0.648488, 0.656774, 0.896269)",42K,Face
5540,"(0.46064499999999997, 0.638809, 0.664516, 1.0)",42K,Body
5540,"(0.145806, 0.092918, 0.971613, 1.0)",68E,Body
5541,"(0.436129, 0.642681, 0.63871, 0.890462)",42K,Face
5541,"(0.429677, 0.6368739999999999, 0.6464519999999999, 1.0)",42K,Body
5541,"(0.24645199999999998, 0.092918, 0.49032299999999995, 0.487818)",68E,Face
5541,"(0.107097, 0.083239, 0.940645, 1.0)",68E,Body
5542,"(0.294194, 0.139377, 0.532903, 0.5362129999999999)",68E,Face
5542,"(0.171613, 0.12389000000000001, 0.984516, 1.0)",68E,Body
5542,"(0.45935499999999996, 0.669782, 0.6735479999999999, 1.0)",42K,Body
5542,"(0.470968, 0.6813969999999999, 0.664516, 0.931113)",42K,Face
5543,"(0.338065, 0.061945, 0.5974189999999999, 0.569121)",35Y,Face
5543,"(0.22064499999999998, 0.5865429999999999, 0.407742, 0.830452)",42K,Face
5543,"(0.216774, 0.574929, 0.449032, 1.0)",42K,Body
5543,"(0.322581, 0.054202, 0.8696769999999999, 1.0)",35Y,Body
5544,"(0.30580599999999997, 0.158734, 0.860645, 1.0)",68E,Body
5544,"(0.313548, 0.178092, 0.583226, 0.642681)",35Y,Face
5544,"(0.221935, 0.654296, 0.403871, 0.8885259999999999)",42K,Face
5544,"(0.21290299999999998, 0.644617, 0.432258, 1.0)",42K,Body
5545,"(0.28258099999999997, 0.0, 0.823226, 0.998064)",68E,Body
5545,"(0.376774, 0.001936, 0.659355, 0.526534)",68E,Face
5545,"(0.2, 0.613644, 0.385806, 0.871104)",42K,Face
5545,"(0.179355, 0.603965, 0.47354799999999997, 1.0)",42K,Body
5546,"(0.296774, 0.052266, 0.8554839999999999, 1.0)",35Y,Body
5546,"(0.21548399999999998, 0.629131, 0.406452, 0.867232)",42K,Face
5546,"(0.19225799999999998, 0.617516, 0.48516099999999995, 1.0)",42K,Body
5546,"(0.37032299999999996, 0.058074, 0.652903, 0.574929)",35Y,Face
5547,"(0.21548399999999998, 0.598158, 0.49032299999999995, 1.0)",42K,Body
5547,"(0.254194, 0.607837, 0.432258, 0.847874)",42K,Face
5547,"(0.38709699999999997, 0.07356, 0.650323, 0.5865429999999999)",35Y,Face
5547,"(0.362581, 0.040652, 0.882581, 1.0)",35Y,Body
5548,"(0.264516, 0.0, 0.563871, 0.460717)",49Y,Face
5548,"(0.172903, 0.634938, 0.450323, 1.0)",120K,Body
5548,"(0.183226, 0.644617, 0.35483899999999996, 0.925306)",120K,Face
5548,"(0.04, 0.0, 0.576774, 1.0)",49Y,Body
5549,"(0.0, 0.116147, 0.141935, 0.811094)",Unknown1,Body
5549,"(0.329032, 0.634938, 0.538065, 0.905948)",120K,Face
5549,"(0.32129, 0.627195, 0.5470969999999999, 1.0)",120K,Body
5549,"(0.30838699999999997, 0.0, 0.592258, 0.425873)",49Y,Face
5549,"(0.086452, 0.0, 0.630968, 1.0)",49Y,Body
5550,"(0.0, 0.137441, 0.150968, 0.8381949999999999)",Unknown1,Body
5550,"(0.35483899999999996, 0.625259, 0.567742, 1.0)",120K,Body
5550,"(0.363871, 0.6368739999999999, 0.56, 0.896269)",120K,Face
5550,"(0.123871, 0.003872, 0.668387, 1.0)",49Y,Body
5550,"(0.30838699999999997, 0.0, 0.612903, 0.456846)",49Y,Face
5551,"(0.38193499999999997, 0.598158, 0.5845159999999999, 1.0)",120K,Body
5551,"(0.38709699999999997, 0.605901, 0.580645, 0.8846539999999999)",120K,Face
5551,"(0.31871000000000005, 0.0, 0.632258, 0.39490000000000003)",49Y,Face
5551,"(0.144516, 0.0, 0.687742, 1.0)",49Y,Body
5552,"(0.467097, 0.137441, 0.593548, 0.34457000000000004)",48Z,Face
5552,"(0.389677, 0.133569, 0.6464519999999999, 0.8072229999999999)",48Z,Body
5553,"(0.47612899999999997, 0.166478, 0.6025809999999999, 0.387157)",48Z,Face
5553,"(0.393548, 0.158734, 0.6477419999999999, 0.729791)",48Z,Body
5554,"(0.372903, 0.08711, 0.587097, 0.346506)",48Z,Face
5554,"(0.312258, 0.075496, 0.665806, 1.0)",48Z,Body
5555,"(0.314839, 0.034844, 0.668387, 1.0)",48Z,Body
5555,"(0.38064499999999996, 0.048395, 0.5909679999999999, 0.30585399999999996)",48Z,Face
5556,"(0.414194, 0.048395, 0.6012900000000001, 0.309726)",48Z,Face
5556,"(0.313548, 0.03678, 0.740645, 1.0)",48Z,Body
5557,"(0.46064499999999997, 0.065817, 0.656774, 0.325212)",48Z,Face
5557,"(0.42838699999999996, 0.052266, 0.794839, 1.0)",48Z,Body
5558,"(0.42838699999999996, 0.11034000000000001, 0.574194, 0.321341)",48Z,Face
5558,"(0.4, 0.094854, 0.701935, 0.880783)",48Z,Body
5559,"(0.441304, 0.107626, 0.586957, 0.326138)",48Z,Face
5559,"(0.402174, 0.091319, 0.771739, 0.994721)",48Z,Body
5560,"(0.421739, 0.091319, 0.5913039999999999, 0.29678499999999997)",48Z,Face
5560,"(0.373913, 0.091319, 0.754348, 0.978414)",48Z,Body
5561,"(0.41956499999999997, 0.0, 0.5847829999999999, 0.388104)",48Z,Face
5561,"(0.29565199999999997, 0.0, 0.773913, 1.0)",48Z,Body
5562,"(0.421739, 0.019568, 0.586957, 0.420718)",48Z,Face
5562,"(0.297826, 0.009784, 0.773913, 1.0)",48Z,Body
5563,"(0.278261, 0.078273, 0.48913000000000006, 0.45333199999999996)",48Z,Face
5563,"(0.258696, 0.068489, 0.804348, 1.0)",48Z,Body
5564,"(0.30652199999999996, 0.088057, 0.528261, 0.466377)",48Z,Face
5564,"(0.30000000000000004, 0.091319, 0.819565, 1.0)",48Z,Body
5565,"(0.352174, 0.068489, 0.586957, 0.443548)",48Z,Face
5565,"(0.341304, 0.052182, 0.852174, 1.0)",48Z,Body
5566,"(0.352174, 0.058705, 0.8413039999999999, 1.0)",48Z,Body
5566,"(0.36521699999999996, 0.055443, 0.586957, 0.417456)",48Z,Face
5567,"(0.26304299999999997, 0.019568, 0.5804349999999999, 0.583787)",35Y,Face
5567,"(0.256522, 0.013045999999999999, 0.9108700000000001, 1.0)",35Y,Body
5567,"(0.230435, 0.5968319999999999, 0.428261, 0.9034019999999999)",126K,Face
5567,"(0.182609, 0.600094, 0.573913, 1.0)",126K,Body
5568,"(0.165217, 0.035875, 0.878261, 1.0)",35Y,Body
5568,"(0.191304, 0.587048, 0.37826099999999996, 0.896879)",126K,Face
5568,"(0.14130399999999999, 0.593571, 0.532609, 1.0)",126K,Body
5568,"(0.169565, 0.052182, 0.467391, 0.593571)",35Y,Face
5569,"(0.13913, 0.061966, 0.847826, 1.0)",35Y,Body
5569,"(0.13913, 0.048921, 0.436957, 0.587048)",35Y,Face
5569,"(0.152174, 0.603355, 0.352174, 0.9034019999999999)",126K,Face
5569,"(0.14130399999999999, 0.593571, 0.5195649999999999, 1.0)",126K,Body
5570,"(0.0, 0.0, 0.404348, 0.557696)",Unknown1,Body
5570,"(0.178261, 0.065228, 0.636957, 0.645753)",49Y,Face
5570,"(0.078261, 0.052182, 0.706522, 1.0)",49Y,Body
5570,"(0.132609, 0.753379, 0.41956499999999997, 1.0)",120K,Face
5571,"(0.165217, 0.120671, 0.602174, 0.694674)",49Y,Face
5571,"(0.052174, 0.107626, 0.8282609999999999, 1.0)",49Y,Body
5571,"(0.0, 0.0, 0.382609, 0.6196619999999999)",Unknown1,Body
5571,"(0.115217, 0.8283900000000001, 0.36521699999999996, 1.0)",120K,Face
5572,"(0.0, 0.0, 0.41087, 0.629446)",Unknown1,Body
5572,"(0.134783, 0.841436, 0.36087, 1.0)",120K,Face
5572,"(0.18913000000000002, 0.130455, 0.634783, 0.6783669999999999)",49Y,Face
5572,"(0.065217, 0.114148, 0.7282609999999999, 1.0)",49Y,Body
5573,"(0.202174, 0.026091, 0.371739, 0.368536)",70G,Face
5573,"(0.19347799999999998, 0.0, 0.780435, 1.0)",70G,Body
5573,"(0.458696, 0.577264, 0.682609, 0.896879)",58K,Face
5573,"(0.458696, 0.5707409999999999, 0.6913039999999999, 1.0)",58K,Body
5574,"(0.45, 0.5740029999999999, 0.708696, 1.0)",58K,Body
5574,"(0.208696, 0.045659, 0.43043499999999996, 0.41093399999999997)",70G,Face
5574,"(0.202174, 0.0, 0.782609, 1.0)",70G,Body
5574,"(0.463043, 0.587048, 0.7000000000000001, 0.896879)",58K,Face
5575,"(0.31304299999999996, 0.075012, 0.506522, 0.40441099999999996)",48Z,Face
5575,"(0.30869599999999997, 0.048921, 0.991304, 1.0)",48Z,Body
5576,"(0.28913, 0.114148, 0.48478299999999996, 0.469639)",48Z,Face
5576,"(0.23913, 0.104364, 1.0, 1.0)",48Z,Body
5577,"(0.302174, 0.123932, 0.5, 0.45659299999999997)",48Z,Face
5577,"(0.27391299999999996, 0.114148, 1.0, 1.0)",48Z,Body
5578,"(0.27608699999999997, 0.097841, 0.473913, 0.44028599999999996)",48Z,Face
5578,"(0.27391299999999996, 0.088057, 1.0, 1.0)",48Z,Body
5579,"(0.5478259999999999, 0.0, 0.815217, 0.443548)",114J,Face
5579,"(0.256522, 0.0, 0.897826, 1.0)",114J,Body
5580,"(0.269565, 0.0, 0.891304, 1.0)",114J,Body
5580,"(0.526087, 0.0, 0.8021739999999999, 0.39136499999999996)",114J,Face
5581,"(0.506522, 0.0, 0.7978259999999999, 0.437025)",114J,Face
5581,"(0.234783, 0.0, 0.917391, 1.0)",114J,Body
5582,"(0.536957, 0.022830000000000003, 0.8, 0.482684)",114J,Face
5582,"(0.26087000000000005, 0.029352, 0.9021739999999999, 1.0)",114J,Body
5583,"(0.354348, 0.065228, 0.6565219999999999, 0.44028599999999996)",79G,Face
5583,"(0.032609, 0.07175000000000001, 0.819565, 1.0)",79G,Body
5583,"(0.6521739999999999, 0.645753, 1.0, 1.0)",Unknown1,Face
5584,"(0.043477999999999996, 0.07175000000000001, 0.821739, 1.0)",79G,Body
5584,"(0.34782599999999997, 0.101103, 0.658696, 0.43376299999999995)",79G,Face
5584,"(0.667391, 0.6685829999999999, 1.0, 1.0)",Unknown1,Face
5585,"(0.30869599999999997, 0.0, 0.673913, 0.547912)",49Y,Face
5585,"(0.041304, 0.0, 0.673913, 1.0)",126K,Body
5585,"(0.895652, 0.469639, 1.0, 0.8088219999999999)",120K,Face
5585,"(0.7586959999999999, 0.384843, 1.0, 1.0)",120K,Body
5586,"(0.278261, 0.0, 0.602174, 0.528343)",35Y,Face
5586,"(0.27391299999999996, 0.0, 1.0, 1.0)",35Y,Body
5586,"(0.27608699999999997, 0.531605, 0.51087, 0.864265)",126K,Face
5586,"(0.202174, 0.534866, 0.521739, 1.0)",126K,Body
5587,"(0.267391, 0.0, 1.0, 1.0)",35Y,Body
5587,"(0.269565, 0.0, 0.578261, 0.505514)",35Y,Face
5587,"(0.21087000000000003, 0.528343, 0.5804349999999999, 1.0)",126K,Body
5587,"(0.256522, 0.531605, 0.506522, 0.861004)",126K,Face
5588,"(0.256522, 0.0, 0.569565, 0.508775)",35Y,Face
5588,"(0.25434799999999996, 0.0, 1.0, 1.0)",35Y,Body
5588,"(0.258696, 0.5446500000000001, 0.48913000000000006, 0.8740500000000001)",126K,Face
5588,"(0.195652, 0.5381279999999999, 0.613043, 1.0)",126K,Body
5589,"(0.06739099999999999, 0.026080000000000002, 0.65, 0.467999)",48Z,Face
5589,"(0.05, 0.021734, 1.0, 1.0)",48Z,Body
5590,"(0.11087000000000001, 0.014489, 0.730435, 0.43032699999999996)",48Z,Face
5590,"(0.095652, 0.015938, 0.895652, 1.0)",48Z,Body
5591,"(0.08043499999999999, 0.011590999999999999, 1.0, 1.0)",48Z,Body
5591,"(0.08913, 0.008693, 0.704348, 0.407145)",48Z,Face
5592,"(0.39782599999999996, 0.091319, 0.6608700000000001, 0.430502)",49Y,Face
5592,"(0.071739, 0.101103, 0.780435, 1.0)",49Y,Body
5592,"(0.46087000000000006, 0.5446500000000001, 0.641304, 0.7631629999999999)",120K,Face
5592,"(0.31087000000000004, 0.534866, 0.641304, 1.0)",120K,Body
5593,"(0.465217, 0.541389, 0.643478, 0.782731)",120K,Face
5593,"(0.304348, 0.531605, 0.641304, 1.0)",120K,Body
5593,"(0.065217, 0.110887, 0.806522, 1.0)",49Y,Body
5593,"(0.38043499999999997, 0.097841, 0.658696, 0.44680899999999996)",49Y,Face
5594,"(0.34565199999999996, 0.156546, 0.6543479999999999, 0.5446500000000001)",49Y,Face
5594,"(0.43913, 0.6196619999999999, 0.5847829999999999, 0.877311)",120K,Face
