monkey_id,jpg_id,monkey_name
4692,2875,86I
4693,2876,86I
4694,2877,86I
4695,2878,86I
4696,2879,167I
4697,2879,86I
4698,2880,167I
4699,2881,167I
4700,2881,86I
4701,2882,58K
4702,2882,70G
4703,2883,58K
4704,2883,70G
4705,2884,58K
4706,2884,70G
4707,2885,58K
4708,2885,70G
4709,2886,86I
4710,2887,86I
4711,2888,86I
4712,2889,86I
4713,2890,G942
4714,2891,G942
4715,2892,114J
4716,2893,114J
4717,2894,114J
4718,2895,114J
4719,2896,114J
4720,2896,Unknown1
4721,2897,59E
4722,2898,59E
4723,2899,59E
4724,2900,120K
4725,2900,49Y
4726,2901,120K
4727,2901,49Y
4728,2902,114J
4729,2903,114J
4730,2904,114J
4731,2905,114J
4732,2906,114J
4733,2906,Unknown1
4734,2907,114J
4735,2907,Unknown1
4736,2908,114J
4737,2908,Unknown1
4738,2909,114J
4739,2909,Unknown1
4740,2910,114J
4741,2911,114J
4742,2912,114J
4743,2913,114J
4744,2914,120K
4745,2914,42K
4746,2914,49Y
4747,2914,68E
4748,2915,120K
4749,2915,42K
4750,2915,49Y
4751,2915,68E
4752,2916,120K
4753,2916,42K
4754,2916,49Y
4755,2916,68E
4756,2917,120K
4757,2917,42K
4758,2917,49Y
4759,2917,68E
4760,2918,120K
4761,2918,42K
4762,2918,49Y
4763,2918,68E
4764,2919,120K
4765,2919,42K
4766,2919,49Y
4767,2919,68E
4768,2920,120K
4769,2920,42K
4770,2920,49Y
4771,2920,68E
4772,2921,120K
4773,2921,49Y
4774,2921,68E
4775,2922,120K
4776,2922,49Y
4777,2922,68E
4778,2923,120K
4779,2923,49Y
4780,2923,68E
4781,2924,120K
4782,2924,42K
4783,2924,49Y
4784,2924,68E
4785,2925,167I
4786,2926,167I
4787,2927,167I
4788,2928,167I
4789,2929,167I
4790,2930,167I
4791,2931,120K
4792,2931,49Y
4793,2931,68E
4794,2932,120K
4795,2932,42K
4796,2932,49Y
4797,2932,68E
4798,2933,120K
4799,2933,42K
4800,2933,49Y
4801,2933,68E
4802,2934,G942
4803,2935,114J
4804,2936,114J
4805,2937,114J
4806,2938,114J
4807,2938,70G
4808,2939,114J
4809,2940,114J
4810,2941,114J
4811,2942,114J
4812,2943,G942
4813,2944,59E
4814,2944,Unknown1
4815,2945,42K
4816,2945,49Y
4817,2945,68E
4818,2946,42K
4819,2946,49Y
4820,2946,68E
4821,2947,58K
4822,2947,70G
4823,2948,58K
4824,2948,70G
4825,2949,58K
4826,2949,70G
4827,2950,58K
4828,2950,70G
4829,2951,58K
4830,2951,70G
4831,2952,58K
4832,2952,70G
4833,2952,Unknown1
4834,2953,G942
4835,2954,G942
4836,2955,58K
4837,2955,70G
4838,2956,167I
4839,2957,167I
4840,2958,167I
4841,2959,167I
4842,2960,167I
4843,2961,167I
4844,2962,167I
4845,2963,167I
4846,2964,167I
4847,2965,86I
4848,2966,86I
4849,2967,86I
4850,2968,86I
4851,2969,35Y
4852,2969,59E
4853,2970,59E
4854,2971,167I
4855,2972,167I
4856,2973,167I
4857,2974,167I
4858,2975,167I
4859,2976,167I
4860,2977,167I
4861,2978,167I
4862,2979,167I
4863,2980,167I
4864,2981,48Z
4865,2982,48Z
4866,2983,48Z
4867,2984,48Z
4868,2985,48Z
4869,2986,48Z
4870,2987,48Z
4871,2988,48Z
4872,2989,48Z
4873,2990,86I
4874,2991,79G
4875,2992,79G
4876,2993,79G
4877,2994,79G
4878,2995,79G
4879,2996,79G
4880,2997,79G
4881,2998,79G
4882,2999,79G
4883,3000,42K
4884,3000,68E
4885,3001,42K
4886,3001,68E
4887,3002,79G
4888,3003,86I
4889,3004,86I
4890,3005,86I
4891,3006,86I
4892,3007,86I
4893,3008,86I
4894,3009,86I
4895,3010,86I
4896,3011,58K
4897,3011,70G
4898,3012,58K
4899,3012,70G
4900,3013,58K
4901,3013,70G
4902,3014,114J
4903,3015,86I
4904,3015,G942
4905,3016,86I
4906,3016,G942
4907,3017,G942
4908,3018,G942
4909,3019,48Z
4910,3019,58K
4911,3019,70G
4912,3020,48Z
4913,3020,58K
4914,3020,70G
4915,3021,48Z
4916,3021,58K
4917,3021,70G
4918,3022,48Z
4919,3022,58K
4920,3022,70G
4921,3023,126K
4922,3023,35Y
4923,3024,48Z
4924,3024,58K
4925,3024,70G
4926,3025,48Z
4927,3025,58K
4928,3025,70G
4929,3026,126K
4930,3026,35Y
4931,3027,86I
4932,3028,G942
4933,3029,86I
4934,3030,86I
4935,3031,86I
4936,3032,126K
4937,3032,35Y
4938,3033,59E
4939,3034,59E
4940,3035,59E
4941,3036,120K
4942,3036,49Y
4943,3036,86I
4944,3037,86I
4945,3038,86I
4946,3039,86I
4947,3039,Unknown1
4948,3040,86I
4949,3040,Unknown1
4950,3041,86I
4951,3041,Unknown1
4952,3042,86I
4953,3042,Unknown1
4954,3043,86I
4955,3043,Unknown1
4956,3044,48Z
4957,3045,48Z
4958,3046,58K
4959,3046,70G
4960,3047,58K
4961,3047,70G
4962,3048,167I
4963,3049,79G
4964,3050,79G
4965,3051,49Y
4966,3052,120K
4967,3052,49Y
4968,3053,48Z
4969,3053,58K
4970,3053,70G
4971,3054,114J
4972,3054,126K
4973,3054,35Y
4974,3055,114J
4975,3055,126K
4976,3055,35Y
4977,3056,122K
4978,3056,68F
4979,3057,101G
4980,3058,101G
4981,3059,G701
4982,3060,139K
4983,3060,14F
4984,3061,139K
4985,3061,14F
4986,3062,139K
4987,3062,14F
4988,3063,139K
4989,3063,14F
4990,3064,G701
4991,3065,G701
4992,3066,G701
4993,3067,G701
4994,3068,G701
4995,3069,101G
4996,3070,122K
4997,3070,68F
4998,3071,122K
4999,3071,68F
5000,3072,101G
5001,3073,101G
5002,3074,G701
5003,3075,G701
5004,3076,G701
5005,3077,G701
5006,3078,122K
5007,3078,68F
5008,3079,122K
5009,3079,68F
5010,3080,122K
5011,3080,68F
5012,3081,122K
5013,3081,68F
5014,3082,122K
5015,3082,68F
5016,3083,122K
5017,3083,68F
5018,3084,122K
5019,3084,68F
5020,3085,G701
5021,3086,G701
5022,3087,G701
5023,3088,G701
5024,3089,122K
5025,3089,14F
5026,3090,122K
5027,3090,14F
5028,3091,19J
5029,3092,19J
5030,3093,19J
5031,3094,19J
5032,3095,19J
5033,3096,122K
5034,3096,68F
5035,3097,122K
5036,3097,68F
5037,3098,122K
5038,3098,68F
5039,3099,122K
5040,3099,68F
5041,3100,122K
5042,3100,68F
5043,3101,G701
5044,3102,G701
5045,3103,G701
5046,3104,G701
5047,3105,101G
5048,3106,101G
5049,3107,101G
5050,3108,101G
5051,3109,19J
5052,3110,19J
5053,3111,19J
5054,3112,122K
5055,3112,19J
5056,3112,68F
5057,3113,122K
5058,3113,19J
5059,3113,68F
5060,3114,122K
5061,3114,68F
5062,3115,122K
5063,3115,68F
5064,3116,101G
5065,3117,101G
5066,3118,68E
5067,3118,70G
5068,3119,120K
5069,3119,49Y
5070,3120,120K
5071,3120,49Y
5072,3121,120K
5073,3121,49Y
5074,3122,120K
5075,3122,49Y
5076,3123,120K
5077,3123,49Y
5078,3124,120K
5079,3124,49Y
5080,3125,120K
5081,3125,49Y
5082,3126,59E
5083,3127,58K
5084,3127,70G
5085,3128,58K
5086,3128,70G
5087,3129,58K
5088,3129,70G
5089,3130,167I
5090,3131,167I
5091,3132,114J
5092,3133,114J
5093,3134,114J
5094,3135,59E
5095,3136,59E
5096,3137,59E
5097,3138,120K
5098,3138,49Y
5099,3139,120K
5100,3139,49Y
5101,3140,120K
5102,3140,49Y
5103,3141,120K
5104,3141,49Y
5105,3142,120K
5106,3142,49Y
5107,3143,120K
5108,3143,49Y
5109,3144,59E
5110,3145,48Z
5111,3145,59E
5112,3146,48Z
5113,3146,59E
5114,3147,167I
5115,3147,48Z
5116,3147,59E
5117,3148,48Z
5118,3149,59E
5119,3150,120K
5120,3150,49Y
5121,3150,79G
5122,3151,120K
5123,3151,49Y
5124,3151,79G
5125,3152,120K
5126,3152,49Y
5127,3152,79G
5128,3153,120K
5129,3153,49Y
5130,3153,79G
5131,3154,59E
5132,3155,59E
5133,3156,167I
5134,3156,59E
5135,3156,Unknown1
5136,3157,167I
5137,3158,167I
5138,3158,59E
5139,3158,Unknown1
5140,3159,167I
5141,3159,59E
5142,3160,167I
5143,3160,59E
5144,3161,167I
5145,3161,59E
5146,3162,167I
5147,3162,59E
5148,3163,167I
5149,3163,59E
5150,3164,167I
5151,3164,59E
5152,3165,167I
5153,3165,59E
5154,3166,167I
5155,3166,59E
5156,3167,167I
5157,3168,167I
5158,3169,167I
5159,3170,167I
5160,3171,167I
5161,3172,167I
5162,3173,167I
5163,3174,114J
5164,3175,167I
5165,3176,167I
5166,3177,167I
5167,3178,167I
5168,3179,58K
5169,3179,70G
5170,3180,58K
5171,3180,70G
5172,3181,59E
5173,3182,59E
5174,3183,59E
5175,3184,58K
5176,3184,70G
5177,3185,58K
5178,3185,70G
5179,3186,58K
5180,3186,70G
5181,3187,59E
5182,3188,59E
5183,3189,58K
5184,3189,70G
5185,3190,126K
5186,3190,35Y
5187,3191,126K
5188,3191,35Y
5189,3192,114J
5190,3193,114J
5191,3194,114J
5192,3195,114J
5193,3196,126K
5194,3196,35Y
5195,3197,126K
5196,3197,35Y
5197,3198,167I
5198,3198,35Y
5199,3198,59E
5200,3199,167I
5201,3199,59E
5202,3200,167I
5203,3200,59E
5204,3201,59E
5205,3202,59E
5206,3203,59E
5207,3204,59E
5208,3205,167I
5209,3206,167I
5210,3207,167I
5211,3208,167I
5212,3209,59E
5213,3210,59E
5214,3211,114J
5215,3211,126K
5216,3211,35Y
5217,3212,114J
5218,3212,126K
5219,3212,35Y
5220,3213,114J
5221,3213,126K
5222,3213,35Y
5223,3214,114J
5224,3214,126K
5225,3214,35Y
5226,3215,114J
5227,3215,126K
5228,3215,35Y
5229,3216,114J
5230,3216,126K
5231,3216,35Y
5232,3217,114J
5233,3217,126K
5234,3217,35Y
5235,3218,120K
5236,3218,49Y
5237,3218,59E
5238,3218,Unknown1
5239,3219,120K
5240,3219,49Y
5241,3219,59E
5242,3219,Unknown1
5243,3220,58K
5244,3220,70G
5245,3221,35Y
5246,3221,58K
5247,3221,70G
5248,3222,35Y
5249,3222,58K
5250,3222,70G
5251,3223,35Y
5252,3223,58K
5253,3223,70G
5254,3224,35Y
5255,3224,58K
5256,3224,70G
5257,3225,126K
5258,3225,35Y
5259,3225,58K
5260,3225,70G
5261,3226,126K
5262,3226,35Y
5263,3226,58K
5264,3226,70G
5265,3227,126K
5266,3227,35Y
5267,3227,58K
5268,3227,70G
5269,3228,167I
5270,3229,167I
5271,3230,167I
5272,3231,167I
5273,3232,167I
5274,3233,167I
5275,3234,167I
5276,3235,86I
5277,3236,86I
5278,3237,114J
5279,3237,Unknown1
5280,3238,114J
5281,3238,Unknown1
5282,3239,114J
5283,3239,Unknown1
5284,3240,114J
5285,3240,Unknown1
5286,3241,167I
5287,3242,167I
5288,3243,167I
5289,3244,167I
5290,3245,167I
5291,3246,167I
5292,3247,114J
5293,3247,59E
5294,3247,Unknown1
5295,3248,114J
5296,3248,59E
5297,3248,Unknown1
5298,3249,114J
5299,3249,59E
5300,3249,Unknown1
5301,3250,114J
5302,3250,59E
5303,3250,Unknown1
5304,3251,114J
5305,3251,59E
5306,3251,Unknown1
5307,3252,59E
5308,3253,48Z
5309,3254,48Z
5310,3255,48Z
5311,3256,48Z
5312,3257,167I
5313,3258,167I
5314,3259,167I
5315,3260,167I
5316,3261,167I
5317,3262,167I
5318,3263,167I
5319,3264,167I
5320,3264,Unknown1
5321,3265,120K
5322,3265,49Y
5323,3266,49Y
5324,3267,49Y
5325,3268,120K
5326,3268,49Y
5327,3269,120K
5328,3269,49Y
5329,3270,G942
5330,3271,G942
5331,3272,G942
5332,3273,G942
5333,3274,86I
5334,3275,86I
5335,3275,Unknown1
5336,3276,86I
5337,3277,120K
5338,3277,49Y
5339,3277,86I
5340,3278,120K
5341,3278,49Y
5342,3278,86I
5343,3279,120K
5344,3279,49Y
5345,3279,86I
5346,3280,120K
5347,3280,49Y
5348,3280,86I
5349,3281,120K
5350,3281,49Y
5351,3281,86I
5352,3282,120K
5353,3282,49Y
5354,3282,86I
5355,3283,120K
5356,3283,49Y
5357,3283,86I
5358,3284,167I
5359,3284,59E
5360,3284,Unknown1
5361,3285,167I
5362,3285,59E
5363,3285,Unknown1
5364,3286,167I
5365,3286,59E
5366,3286,Unknown1
5367,3287,167I
5368,3287,59E
5369,3288,167I
5370,3288,59E
5371,3289,167I
5372,3289,59E
5373,3290,167I
5374,3290,59E
5375,3291,79G
5376,3292,79G
5377,3293,79G
5378,3294,79G
5379,3295,79G
5380,3296,79G
5381,3297,42K
5382,3297,68E
5383,3297,79G
5384,3298,68E
5385,3298,79G
5386,3299,42K
5387,3299,68E
5388,3299,79G
5389,3300,42K
5390,3300,68E
5391,3300,79G
5392,3301,42K
5393,3301,68E
5394,3301,79G
5395,3302,42K
5396,3302,68E
5397,3302,79G
5398,3303,42K
5399,3303,68E
5400,3303,79G
5401,3304,42K
5402,3304,68E
5403,3304,79G
5404,3305,68E
5405,3305,79G
5406,3306,86I
5407,3306,Unknown1
5408,3306,Unknown2
5409,3307,58K
5410,3307,70G
5411,3308,58K
5412,3308,70G
5413,3309,86I
5414,3309,Unknown1
5415,3309,Unknown2
5416,3310,86I
5417,3310,Unknown1
5418,3310,Unknown2
5419,3311,86I
5420,3311,Unknown1
5421,3311,Unknown2
5422,3312,86I
5423,3312,Unknown1
5424,3312,Unknown2
5425,3313,86I
5426,3313,Unknown1
5427,3313,Unknown2
5428,3314,86I
5429,3314,Unknown1
5430,3314,Unknown2
5431,3315,58K
5432,3315,70G
5433,3316,58K
5434,3316,70G
5435,3317,58K
5436,3317,70G
5437,3318,58K
5438,3318,70G
5439,3319,86I
5440,3320,86I
5441,3321,86I
5442,3322,86I
5443,3323,86I
5444,3324,86I
5445,3325,86I
5446,3326,86I
5447,3327,86I
5448,3328,86I
5449,3329,86I
5450,3330,86I
5451,3331,86I
5452,3332,167I
5453,3332,Unknown1
5454,3333,167I
5455,3334,167I
5456,3335,167I
5457,3336,167I
5458,3337,167I
5459,3338,167I
5460,3339,167I
5461,3340,167I
5462,3341,167I
5463,3342,167I
5464,3343,167I
5465,3344,167I
5466,3345,167I
5467,3346,167I
5468,3347,167I
5469,3348,167I
5470,3349,167I
5471,3350,167I
5472,3351,167I
5473,3352,167I
5474,3352,58K
5475,3352,70G
5476,3353,58K
5477,3353,70G
5478,3354,58K
5479,3354,70G
5480,3354,Unknown1
5481,3355,58K
5482,3355,70G
5483,3355,Unknown1
5484,3356,58K
5485,3356,70G
5486,3356,Unknown1
5487,3357,58K
5488,3357,70G
5489,3358,86I
5490,3359,86I
5491,3360,86I
5492,3361,86I
5493,3362,86I
5494,3363,86I
5495,3364,86I
5496,3365,86I
5497,3366,86I
5498,3367,86I
5499,3368,86I
5500,3369,86I
5501,3370,86I
5502,3371,86I
5503,3372,86I
5504,3373,86I
5505,3374,86I
5506,3375,86I
5507,3376,86I
5508,3377,86I
5509,3378,86I
5510,3379,86I
5511,3380,86I
5512,3381,86I
5513,3382,143H
5514,3383,143H
5515,3384,143H
5516,3385,143H
5517,3386,143H
5518,3387,143H
5519,3387,7124
5520,3387,Unknown1
5521,3388,7124
5522,3389,69X
5523,3390,143H
5524,3390,Unknown1
5525,3391,110E
5526,3392,110E
5527,3393,110E
5528,3394,143H
5529,3394,Unknown1
5530,3395,143H
5531,3395,Unknown1
5532,3396,7124
5533,3397,143H
5534,3398,110E
5535,3399,69X
5536,3399,7124
5537,3400,69X
5538,3400,7124
5539,3401,94B
5540,3401,98K
5541,3402,94B
5542,3402,98K
5543,3403,94B
5544,3403,98K
5545,3404,94B
5546,3404,98K
5547,3405,69X
5548,3406,69X
5549,3407,94B
5550,3407,98K
5551,3408,94B
5552,3408,98K
5553,3409,59K
5554,3409,81G
5555,3410,59K
5556,3410,81G
5557,3411,110E
5558,3412,110E
5559,3413,110E
5560,3414,110E
5561,3415,110E
5562,3416,110E
5563,3417,110E
5564,3418,59K
5565,3418,81G
5566,3419,59K
5567,3419,81G
5568,3420,59K
5569,3420,81G
5570,3421,59K
5571,3421,81G
5572,3422,59K
5573,3422,81G
5574,3423,59K
5575,3423,81G
5576,3424,59K
5577,3424,81G
5578,3425,59K
5579,3425,81G
5580,3426,59K
5581,3426,81G
5582,3427,59K
5583,3427,81G
5584,3428,59K
5585,3428,81G
5586,3429,59K
5587,3429,81G
5588,3430,59K
5589,3430,81G
5590,3431,59K
5591,3431,81G
5592,3432,59K
5593,3432,81G
5594,3433,59K
5595,3433,81G
5596,3434,59K
5597,3434,81G
5598,3435,59K
5599,3435,81G
5600,3436,59K
5601,3436,81G
5602,3437,59K
5603,3437,81G
5604,3438,59K
5605,3438,81G
5606,3439,110E
5607,3440,110E
5608,3441,110E
5609,3441,59K
5610,3442,110E
5611,3442,59K
5612,3443,110E
5613,3443,59K
5614,3444,110E
5615,3444,59K
5616,3444,81G
5617,3445,110E
5618,3445,81G
5619,3446,110E
5620,3447,110E
5621,3448,59K
5622,3448,67G
5623,3448,81G
5624,3449,59K
5625,3449,67G
5626,3449,81G
5627,3450,59K
5628,3450,67G
5629,3450,81G
5630,3451,67G
5631,3451,81G
5632,3452,59K
5633,3452,67G
5634,3452,81G
5635,3453,59K
5636,3453,67G
5637,3453,81G
5638,3454,59K
5639,3454,67G
5640,3454,81G
5641,3455,59K
5642,3455,67G
5643,3455,81G
5644,3456,59K
5645,3456,67G
5646,3456,81G
5647,3457,59K
5648,3457,67G
5649,3457,81G
5650,3458,59K
5651,3458,67G
5652,3458,81G
5653,3459,59K
5654,3459,67G
5655,3459,81G
5656,3460,59K
5657,3460,67G
5658,3460,81G
5659,3461,59K
5660,3461,67G
5661,3461,81G
5662,3462,59K
5663,3462,67G
5664,3462,81G
5665,3463,59K
5666,3463,67G
5667,3463,81G
5668,3464,59K
5669,3464,67G
5670,3464,81G
5671,3465,59K
5672,3465,67G
5673,3465,81G
5674,3466,59K
5675,3466,67G
5676,3466,81G
5677,3467,59K
5678,3467,67G
5679,3467,81G
5680,3468,59K
5681,3468,67G
5682,3468,81G
5683,3469,59K
5684,3469,67G
5685,3469,81G
5686,3470,59K
5687,3470,67G
5688,3470,81G
5689,3471,59K
5690,3471,67G
5691,3471,81G
5692,3472,59K
5693,3472,67G
5694,3472,81G
5695,3473,59K
5696,3473,67G
5697,3473,81G
5698,3474,59K
5699,3474,67G
5700,3474,81G
5701,3475,59K
5702,3475,67G
5703,3475,81G
5704,3476,59K
5705,3476,81G
5706,3477,67G
5707,3478,67G
5708,3479,59K
5709,3479,67G
5710,3479,81G
5711,3480,59K
5712,3480,67G
5713,3480,81G
5714,3481,59K
5715,3481,67G
5716,3481,81G
5717,3482,67G
5718,3483,67G
5719,3484,59K
5720,3484,67G
5721,3484,81G
5722,3485,59K
5723,3485,67G
5724,3485,81G
5725,3486,59K
5726,3486,67G
5727,3486,81G
5728,3487,59K
5729,3487,67G
5730,3487,81G
5731,3488,59K
5732,3488,67G
5733,3488,81G
5734,3489,59K
5735,3489,67G
5736,3489,81G
5737,3490,59K
5738,3490,67G
5739,3491,59K
5740,3491,67G
5741,3491,81G
5742,3492,67G
5743,3492,81G
5744,3493,67G
5745,3493,81G
5746,3494,67G
5747,3495,67G
5748,3496,59K
5749,3496,67G
5750,3496,81G
5751,3497,59K
5752,3497,67G
5753,3497,81G
5754,3498,59K
5755,3498,67G
5756,3498,81G
5757,3499,59K
5758,3499,67G
5759,3499,81G
5760,3500,59K
5761,3500,67G
5762,3500,81G
5763,3501,59K
5764,3501,67G
5765,3501,81G
5766,3502,94B
5767,3502,98K
5768,3503,143H
5769,3503,69X
5770,3504,69X
5771,3505,69X
5772,3506,143H
5773,3506,69X
5774,3507,143H
5775,3507,69X
5776,3508,143H
5777,3508,69X
5778,3509,143H
5779,3510,67G
5780,3510,Unknown1
5781,3511,67G
5782,3511,Unknown1
5783,3512,67G
5784,3512,Unknown1
5785,3513,67G
5786,3514,67G
5787,3515,67G
5788,3516,67G
5789,3517,67G
5790,3518,67G
5791,3519,143H
5792,3520,143H
5793,3521,69X
5794,3522,143H
5795,3523,143H
5796,3524,69X
5797,3525,67G
5798,3526,67G
5799,3527,67G
5800,3528,67G
5801,3529,67G
5802,3530,110E
5803,3530,67G
5804,3531,110E
5805,3531,67G
5806,3532,67G
5807,3533,110E
5808,3534,67G
5809,3535,110E
5810,3535,67G
5811,3536,110E
5812,3536,67G
5813,3537,69X
5814,3538,69X
5815,3539,69X
5816,3540,69X
5817,3541,69X
5818,3542,110E
5819,3543,67G
5820,3544,67G
5821,3545,7124
5822,3545,Unknown1
5823,3546,7124
5824,3547,94B
5825,3547,98K
5826,3548,7124
5827,3549,7124
5828,3550,7124
5829,3551,7124
5830,3552,7124
5831,3553,7124
5832,3554,59K
5833,3554,81G
5834,3555,59K
5835,3555,81G
5836,3556,59K
5837,3556,81G
5838,3557,59K
5839,3557,81G
5840,3558,59K
5841,3558,81G
5842,3559,59K
5843,3559,81G
5844,3560,110E
5845,3561,94B
5846,3561,98K
5847,3562,94B
5848,3562,98K
5849,3563,72X
5850,3564,129K
5851,3564,72X
5852,3564,94B
5853,3564,98K
5854,3565,110E
5855,3566,59K
5856,3566,81G
5857,3567,129K
5858,3567,94B
5859,3567,98K
5860,3568,94B
5861,3568,98K
5862,3569,110E
5863,3570,110E
5864,3571,110E
5865,3572,94B
5866,3572,98K
5867,3573,94B
5868,3573,98K
5869,3574,129K
5870,3574,72X
5871,3574,81G
5872,3575,129K
5873,3575,7124
5874,3575,72X
5875,3575,81G
5876,3576,129K
5877,3576,72X
5878,3576,81G
5879,3577,129K
5880,3577,72X
5881,3577,81G
5882,3578,129K
5883,3578,72X
5884,3578,81G
5885,3579,129K
5886,3579,72X
5887,3579,81G
5888,3580,110E
5889,3580,7124
5890,3580,72X
5891,3581,110E
5892,3581,7124
5893,3581,72X
5894,3582,129K
5895,3582,72X
5896,3582,Unknown1
5897,3583,129K
5898,3583,72X
5899,3583,Unknown1
5900,3584,129K
5901,3584,72X
5902,3584,81G
5903,3585,129K
5904,3585,59K
5905,3585,72X
5906,3585,81G
5907,3586,129K
5908,3586,59K
5909,3586,72X
5910,3586,81G
5911,3587,129K
5912,3587,59K
5913,3587,72X
5914,3587,81G
5915,3588,129K
5916,3588,59K
5917,3588,72X
5918,3588,81G
5919,3589,129K
5920,3589,72X
5921,3589,81G
5922,3590,129K
5923,3590,72X
5924,3590,81G
5925,3591,129K
5926,3591,72X
5927,3591,81G
5928,3592,94B
5929,3592,98K
5930,3593,94B
5931,3593,98K
5932,3594,94B
5933,3594,98K
5934,3595,129K
5935,3595,72X
5936,3595,81G
5937,3596,129K
5938,3596,72X
5939,3596,81G
5940,3597,143H
5941,3597,Unknown1
5942,3598,143H
5943,3598,Unknown1
5944,3599,110E
5945,3599,7124
5946,3600,110E
5947,3600,7124
5948,3601,110E
5949,3601,7124
5950,3602,143H
5951,3603,143H
5952,3603,67G
5953,3603,69X
5954,3603,Unknown1
5955,3604,143H
5956,3604,67G
5957,3604,69X
5958,3604,Unknown1
5959,3605,143H
5960,3605,67G
5961,3605,69X
5962,3605,Unknown1
5963,3606,143H
5964,3606,67G
5965,3606,69X
5966,3606,Unknown1
5967,3607,143H
5968,3607,67G
5969,3607,69X
5970,3607,Unknown1
5971,3608,143H
5972,3608,67G
5973,3608,69X
5974,3608,Unknown1
5975,3609,143H
5976,3609,67G
5977,3609,69X
5978,3609,Unknown1
5979,3610,143H
5980,3610,67G
5981,3610,69X
5982,3610,Unknown1
5983,3611,143H
5984,3611,69X
5985,3612,143H
5986,3612,69X
5987,3613,59K
5988,3613,81G
5989,3614,59K
5990,3614,81G
5991,3615,59K
5992,3615,81G
5993,3616,59K
5994,3616,81G
5995,3617,110E
5996,3617,7124
5997,3618,59K
5998,3618,81G
5999,3619,59K
6000,3619,81G
6001,3620,59K
6002,3620,81G
6003,3621,110E
6004,3621,7124
6005,3622,110E
6006,3622,7124
6007,3623,143H
6008,3623,67G
6009,3623,69X
6010,3624,143H
6011,3624,67G
6012,3624,69X
6013,3625,110E
6014,3625,7124
6015,3626,110E
6016,3626,7124
6017,3627,110E
6018,3627,7124
6019,3628,110E
6020,3628,7124
6021,3629,110E
6022,3629,7124
6023,3630,143H
6024,3630,69X
6025,3631,143H
6026,3631,69X
6027,3632,67G
6028,3632,69X
6029,3633,67G
6030,3633,69X
6031,3634,67G
6032,3634,69X
6033,3635,143H
6034,3635,67G
6035,3635,69X
6036,3636,143H
6037,3636,67G
6038,3636,69X
6039,3636,98K
6040,3637,67G
6041,3637,69X
6042,3638,67G
6043,3638,69X
6044,3639,67G
6045,3639,69X
6046,3640,67G
6047,3640,69X
6048,3641,67G
6049,3641,69X
6050,3642,143H
6051,3643,143H
6052,3644,67G
6053,3644,69X
6054,3645,67G
6055,3645,69X
6056,3646,67G
6057,3646,69X
6058,3647,110E
6059,3647,7124
6060,3648,110E
6061,3648,7124
6062,3649,110E
6063,3649,7124
6064,3650,67G
6065,3650,69X
6066,3651,143H
6067,3652,67G
6068,3652,69X
6069,3653,67G
6070,3653,69X
6071,3654,67G
6072,3654,69X
6073,3655,67G
6074,3655,69X
6075,3656,67G
6076,3656,69X
6077,3657,67G
6078,3657,69X
6079,3658,67G
6080,3658,69X
6081,3659,143H
6082,3660,143H
6083,3661,143H
6084,3662,143H
6085,3663,143H
6086,3664,110E
6087,3664,7124
6088,3665,110E
6089,3665,7124
6090,3666,110E
6091,3666,7124
6092,3667,94B
6093,3667,98K
6094,3668,94B
6095,3668,98K
6096,3669,69X
6097,3670,69X
6098,3671,129K
6099,3671,72X
6100,3672,129K
6101,3672,72X
6102,3673,129K
6103,3673,72X
6104,3674,129K
6105,3674,143H
6106,3674,72X
6107,3675,143H
6108,3676,129K
6109,3676,72X
6110,3677,129K
6111,3677,72X
6112,3678,81G
6113,3679,110E
6114,3680,143H
6115,3680,69X
6116,3681,143H
6117,3681,69X
6118,3682,143H
6119,3682,69X
6120,3683,143H
6121,3683,69X
6122,3684,143H
6123,3684,69X
6124,3685,143H
6125,3686,143H
6126,3687,143H
6127,3687,69X
6128,3688,143H
6129,3688,69X
6130,3689,143H
6131,3689,69X
6132,3690,69X
6133,3691,143H
6134,3691,69X
6135,3692,129K
6136,3692,72X
6137,3693,69X
6138,3694,DF2I
6139,3695,58I
6140,3696,58I
6141,3697,40J
6142,3698,0EX
6143,3698,67K
6144,3699,0EX
6145,3699,67K
6146,3700,0EX
6147,3700,67K
6148,3701,0EX
6149,3701,67K
6150,3702,0EX
6151,3702,67K
6152,3703,0EX
6153,3703,67K
6154,3704,26J
6155,3705,26J
6156,3706,26J
6157,3707,37I
6158,3708,37I
6159,3709,37I
6160,3710,37I
6161,3711,26J
6162,3712,26J
6163,3713,37I
6164,3714,40J
6165,3715,37I
6166,3716,37I
6167,3717,58I
6168,3718,58I
6169,3719,58I
6170,3720,58I
6171,3721,37I
6172,3722,37I
6173,3723,37I
6174,3724,58I
6175,3725,37I
6176,3726,26J
6177,3727,26J
6178,3728,26J
6179,3729,26J
6180,3730,26J
6181,3731,26J
6182,3731,68Y
6183,3732,26J
6184,3732,68Y
6185,3733,26J
6186,3733,68Y
6187,3734,26J
6188,3734,68Y
6189,3735,37I
6190,3736,37I
6191,3737,37I
6192,3738,37I
6193,3739,37I
6194,3740,37I
6195,3741,26J
6196,3741,68Y
6197,3742,26J
6198,3742,68Y
6199,3743,26J
6200,3743,68Y
6201,3744,26J
6202,3744,68Y
6203,3745,26J
6204,3745,68Y
6205,3746,26J
6206,3746,68Y
6207,3747,26J
6208,3747,68Y
