file_name,bndbox_name,coordinates
20220721_SD05_3334.JPG,70G Body,"(0.0, 0.131851, 0.791304, 1.0)"
20220721_SD05_3334.JPG,70G Face,"(0.402174, 0.40134899999999996, 0.704348, 0.624482)"
20220721_SD05_3334.JPG,58K Face,"(0.156522, 0.552036, 0.317391, 0.678091)"
20220721_SD05_3335.JPG,70G Face,"(0.423913, 0.418736, 0.7391300000000001, 0.6404200000000001)"
20220721_SD05_3335.JPG,70G Body,"(0.030435, 0.057956999999999995, 0.8413039999999999, 1.0)"
20220721_SD05_3335.JPG,58K Face,"(0.15434799999999999, 0.46655, 0.341304, 0.5911569999999999)"
20220721_SD05_3335.JPG,58K Body,"(0.11304299999999999, 0.460754, 0.426087, 0.8534100000000001)"
20220721_SD05_3335.JPG,49Y Face,"(0.267391, 0.18401199999999998, 0.530435, 0.36077899999999996)"
20220721_SD05_3335.JPG,49Y Body,"(0.08043499999999999, 0.12315799999999999, 1.0, 0.7360479999999999)"
20220721_SD05_3335.JPG,Toy-Dental Star,"(0.747826, 0.7070700000000001, 1.0, 0.833125)"
20220721_SD05_3337.JPG,Toy-Dental Star,"(0.715217, 0.74619, 0.9760869999999999, 0.859205)"
20220721_SD05_3337.JPG,58K Body,"(0.11087000000000001, 0.556383, 0.382609, 0.6925800000000001)"
20220721_SD05_3337.JPG,58K Face,"(0.23913, 0.557832, 0.304348, 0.6259300000000001)"
20220721_SD05_3337.JPG,49Y Body,"(0.036957, 0.099975, 0.9891300000000001, 0.7722709999999999)"
20220721_SD05_3337.JPG,70G Face,"(0.2, 0.37671699999999997, 0.530435, 0.615788)"
20220721_SD05_3337.JPG,49Y Face,"(0.373913, 0.11301499999999999, 0.673913, 0.35933000000000004)"
20220721_SD05_3337.JPG,70G Body,"(0.0, 0.37671699999999997, 0.778261, 0.976567)"
20220721_SD05_3338.JPG,49Y Face,"(0.413043, 0.094179, 0.697826, 0.34629000000000004)"
20220721_SD05_3338.JPG,58K Face,"(0.20652199999999998, 0.563627, 0.369565, 0.667949)"
20220721_SD05_3338.JPG,70G Body,"(0.028260999999999998, 0.38686000000000004, 0.793478, 0.8809389999999999)"
20220721_SD05_3338.JPG,49Y Body,"(0.07391299999999999, 0.091282, 1.0, 0.7679239999999999)"
20220721_SD05_3338.JPG,Toy-Dental Star,"(0.721739, 0.734599, 1.0, 0.857757)"
20220721_SD05_3338.JPG,Toy-Dental Star,"(0.713043, 0.734599, 1.0, 0.8534100000000001)"
20220721_SD05_3338.JPG,70G Face,"(0.241304, 0.398451, 0.573913, 0.6433169999999999)"
20220721_SD05_3339.JPG,Toy-Dental Star,"(0.747826, 0.725905, 1.0, 0.847614)"
20220721_SD05_3339.JPG,70G Face,"(0.2, 0.350637, 0.521739, 0.55928)"
20220721_SD05_3339.JPG,70G Body,"(0.054348, 0.34773899999999996, 0.8326089999999999, 0.882388)"
20220721_SD05_3339.JPG,58K Face,"(0.26304299999999997, 0.582463, 0.35000000000000003, 0.6331749999999999)"
20220721_SD05_3339.JPG,58K Body,"(0.19347799999999998, 0.579565, 0.36521699999999996, 0.878041)"
20220721_SD05_3339.JPG,49Y Face,"(0.404348, 0.07099699999999999, 0.6847829999999999, 0.317312)"
20220721_SD05_3339.JPG,49Y Body,"(0.082609, 0.06809899999999999, 1.0, 0.7592300000000001)"
20220721_SD05_3340.JPG,48Z Face,"(0.536957, 0.163069, 0.697826, 0.41093399999999997)"
20220721_SD05_3340.JPG,48Z Body,"(0.423913, 0.153285, 0.7108700000000001, 0.887095)"
20220721_SD05_3341.JPG,48Z Body,"(0.341304, 0.039137, 0.706522, 0.955584)"
20220721_SD05_3341.JPG,48Z Face,"(0.47173899999999996, 0.039137, 0.676087, 0.375059)"
20220721_SD05_3342.JPG,48Z Face,"(0.5195649999999999, 0.075012, 0.730435, 0.43376299999999995)"
20220721_SD05_3342.JPG,48Z Body,"(0.373913, 0.075012, 0.747826, 1.0)"
20220721_SD05_3343.JPG,48Z Face,"(0.467391, 0.084796, 0.6565219999999999, 0.39788799999999996)"
20220721_SD05_3343.JPG,48Z Body,"(0.35869599999999996, 0.065228, 0.676087, 0.9458000000000001)"
20220721_SD05_3346.JPG,120K Body,"(0.5478259999999999, 0.381581, 0.880435, 0.8512200000000001)"
20220721_SD05_3346.JPG,120K Face,"(0.567391, 0.381581, 0.6608700000000001, 0.502252)"
20220721_SD05_3346.JPG,49Y Body,"(0.41956499999999997, 0.039137, 0.780435, 0.642492)"
20220721_SD05_3346.JPG,49Y Face,"(0.565217, 0.123932, 0.741304, 0.43376299999999995)"
20220721_SD05_3346.JPG,58K Body,"(0.236957, 0.466377, 0.35869599999999996, 0.7566400000000001)"
20220721_SD05_3346.JPG,58K Face,"(0.247826, 0.479423, 0.343478, 0.652276)"
20220721_SD05_3346.JPG,70G Body,"(0.20652199999999998, 0.31635399999999997, 0.6543479999999999, 1.0)"
20220721_SD05_3346.JPG,70G Face,"(0.31304299999999996, 0.326138, 0.476087, 0.642492)"
20220721_SD05_3346.JPG,Toy-Dental Star,"(0.606522, 0.805561, 0.778261, 0.9751519999999999)"
20220721_SD05_3346.JPG,Toy-Hex,"(0.6195649999999999, 0.420718, 0.734783, 0.635969)"
20220721_SD05_3347.JPG,49Y Body,"(0.426087, 0.075012, 0.793478, 0.7501169999999999)"
20220721_SD05_3347.JPG,49Y Face,"(0.573913, 0.127194, 0.732609, 0.414195)"
20220721_SD05_3347.JPG,58K Body,"(0.234783, 0.502252, 0.356522, 0.7631629999999999)"
20220721_SD05_3347.JPG,70G Body,"(0.215217, 0.326138, 0.669565, 1.0)"
20220721_SD05_3347.JPG,58K Face,"(0.25434799999999996, 0.5120359999999999, 0.369565, 0.710981)"
20220721_SD05_3347.JPG,Toy-Hex,"(0.636957, 0.528343, 0.747826, 0.7338100000000001)"
20220721_SD05_3347.JPG,Toy-Dental Star,"(0.597826, 0.825129, 0.778261, 1.0)"
20220721_SD05_3347.JPG,120K Body,"(0.576087, 0.371797, 0.8282609999999999, 0.906663)"
20220721_SD05_3347.JPG,120K Face,"(0.593478, 0.368536, 0.697826, 0.508775)"
20220721_SD05_3347.JPG,70G Face,"(0.321739, 0.332661, 0.49347799999999997, 0.649014)"
20220721_SD05_3348.JPG,120K Body,"(0.615217, 0.531605, 0.7652169999999999, 0.883834)"
20220721_SD05_3348.JPG,49Y Body,"(0.486957, 0.09458000000000001, 0.8347829999999999, 0.8544809999999999)"
20220721_SD05_3348.JPG,58K Face,"(0.302174, 0.534866, 0.369565, 0.59031)"
20220721_SD05_3348.JPG,58K Body,"(0.267391, 0.521821, 0.43913, 1.0)"
20220721_SD05_3348.JPG,49Y Face,"(0.569565, 0.146762, 0.734783, 0.44680899999999996)"
20220721_SD05_3348.JPG,70G Face,"(0.36739099999999997, 0.280479, 0.567391, 0.547912)"
20220721_SD05_3348.JPG,Toy-Dental Kong,"(0.6608700000000001, 0.838174, 0.85, 1.0)"
20220721_SD05_3348.JPG,Toy-Hex,"(0.608696, 0.368536, 0.743478, 0.5707409999999999)"
20220721_SD05_3348.JPG,70G Body,"(0.247826, 0.26091000000000003, 0.6956519999999999, 1.0)"
20220721_SD05_3349.JPG,Toy-Hex,"(0.6913039999999999, 0.427241, 0.83913, 0.6848900000000001)"
20220721_SD05_3349.JPG,Toy-Dental Star,"(0.719565, 0.9425389999999999, 0.8413039999999999, 1.0)"
20220721_SD05_3349.JPG,70G Face,"(0.391304, 0.31635399999999997, 0.6195649999999999, 0.671844)"
20220721_SD05_3349.JPG,70G Body,"(0.176087, 0.313092, 0.7000000000000001, 1.0)"
20220721_SD05_3349.JPG,49Y Face,"(0.608696, 0.130455, 0.817391, 0.502252)"
20220721_SD05_3349.JPG,49Y Body,"(0.39782599999999996, 0.022830000000000003, 0.863043, 0.955584)"
20220721_SD05_3349.JPG,120K Body,"(0.632609, 0.534866, 1.0, 0.9458000000000001)"
20220721_SD05_3350.JPG,59E Body,"(0.252174, 0.49899099999999996, 0.863043, 0.965368)"
20220721_SD05_3350.JPG,59E Face,"(0.26304299999999997, 0.554434, 0.35000000000000003, 0.769685)"
20220721_SD05_3350.JPG,35Y Face,"(0.613043, 0.202205, 0.771739, 0.443548)"
20220721_SD05_3350.JPG,35Y Body,"(0.55, 0.176114, 0.85, 0.730549)"
20220721_SD05_3350.JPG,126K Face,"(0.65, 0.41093399999999997, 0.734783, 0.5152979999999999)"
20220721_SD05_3352.JPG,167I Face,"(0.576087, 0.238081, 0.6956519999999999, 0.43376299999999995)"
20220721_SD05_3352.JPG,167I Body,"(0.473913, 0.208728, 0.745652, 0.9262319999999999)"
20220721_SD05_3352.JPG,Toy-Dental Kong,"(0.5086959999999999, 0.388104, 0.613043, 0.49899099999999996)"
20220721_SD05_3353.JPG,Toy-Dental Kong,"(0.51087, 0.375059, 0.630435, 0.489207)"
20220721_SD05_3353.JPG,167I Face,"(0.573913, 0.127194, 0.6869569999999999, 0.339183)"
20220721_SD05_3353.JPG,167I Body,"(0.486957, 0.110887, 0.747826, 0.792515)"
20220721_SD05_3354.JPG,Toy-Hex,"(0.386957, 0.585361, 0.630435, 0.738946)"
20220721_SD05_3354.JPG,Toy-Dental Star,"(0.252174, 0.8302269999999999, 0.6217389999999999, 1.0)"
20220721_SD05_3354.JPG,70G Face,"(0.38913000000000003, 0.25356, 0.671739, 0.494079)"
20220721_SD05_3354.JPG,70G Body,"(0.23260899999999998, 0.210092, 1.0, 0.8142889999999999)"
20220721_SD05_3354.JPG,58K Face,"(0.343478, 0.431776, 0.556522, 0.556383)"
20220721_SD05_3354.JPG,58K Body,"(0.27608699999999997, 0.428878, 0.617391, 0.867899)"
20220721_SD05_3355.JPG,58K Body,"(0.184783, 0.42163399999999995, 0.604348, 0.8852859999999999)"
20220721_SD05_3355.JPG,70G Body,"(0.15434799999999999, 0.15648299999999998, 1.0, 0.828778)"
20220721_SD05_3355.JPG,58K Face,"(0.278261, 0.423083, 0.415217, 0.496977)"
20220721_SD05_3355.JPG,Toy-Dental Star,"(0.18913000000000002, 0.8447159999999999, 0.576087, 1.0)"
20220721_SD05_3355.JPG,Toy-Hex,"(0.332609, 0.47959, 0.5195649999999999, 0.678091)"
20220721_SD05_3355.JPG,70G Face,"(0.265217, 0.237622, 0.6000000000000001, 0.494079)"
20220721_SD05_3356.JPG,58K Face,"(0.24565199999999998, 0.45785699999999996, 0.49347799999999997, 0.569423)"
20220721_SD05_3356.JPG,58K Body,"(0.11087000000000001, 0.454959, 0.497826, 0.895428)"
20220721_SD05_3356.JPG,70G Face,"(0.20652199999999998, 0.276742, 0.532609, 0.5143639999999999)"
20220721_SD05_3356.JPG,70G Body,"(0.08043499999999999, 0.197052, 1.0, 0.847614)"
20220721_SD05_3356.JPG,Toy-Dental Star,"(0.09347799999999999, 0.856308, 0.5173909999999999, 1.0)"
20220721_SD05_3356.JPG,Toy-Hex,"(0.234783, 0.656358, 0.48260899999999995, 0.863552)"
20220721_SD05_3358.JPG,58K Body,"(0.354348, 0.362013, 0.608696, 0.9621069999999999)"
20220721_SD05_3358.JPG,58K Face,"(0.421739, 0.37832000000000005, 0.554348, 0.603355)"
20220721_SD05_3358.JPG,70G Body,"(0.234783, 0.078273, 0.843478, 0.877311)"
20220721_SD05_3358.JPG,Toy-Dental Star,"(0.297826, 0.8903559999999999, 0.51087, 1.0)"
20220721_SD05_3358.JPG,Toy-Hex,"(0.530435, 0.746856, 0.697826, 0.991459)"
20220721_SD05_3358.JPG,70G Face,"(0.454348, 0.120671, 0.634783, 0.443548)"
20220721_SD05_3359.JPG,70G Face,"(0.445652, 0.114148, 0.6195649999999999, 0.420718)"
20220721_SD05_3359.JPG,58K Face,"(0.37826099999999996, 0.466377, 0.486957, 0.635969)"
20220721_SD05_3359.JPG,58K Body,"(0.31087000000000004, 0.45007, 0.543478, 0.9229700000000001)"
20220721_SD05_3359.JPG,Toy-Hex,"(0.454348, 0.34570599999999996, 0.58913, 0.593571)"
20220721_SD05_3359.JPG,Toy-Dental Star,"(0.247826, 0.909925, 0.456522, 1.0)"
20220721_SD05_3359.JPG,70G Body,"(0.271739, 0.104364, 0.7695649999999999, 0.9262319999999999)"
20220721_SD05_3360.JPG,Toy-Dental Star,"(0.34565199999999996, 0.936016, 0.48913000000000006, 1.0)"
20220721_SD05_3360.JPG,70G Body,"(0.319565, 0.003261, 0.823913, 0.978414)"
20220721_SD05_3360.JPG,Toy-Hex,"(0.5086959999999999, 0.792515, 0.673913, 1.0)"
20220721_SD05_3360.JPG,58K Face,"(0.463043, 0.45007, 0.5913039999999999, 0.635969)"
20220721_SD05_3360.JPG,70G Face,"(0.404348, 0.0, 0.576087, 0.251126)"
20220721_SD05_3360.JPG,58K Body,"(0.38043499999999997, 0.437025, 0.61087, 0.9621069999999999)"
20220721_SD05_3362.JPG,70G Face,"(0.504348, 0.41093399999999997, 0.678261, 0.6783669999999999)"
20220721_SD05_3362.JPG,70G Body,"(0.332609, 0.273956, 0.83913, 1.0)"
20220721_SD05_3362.JPG,58K Face,"(0.443478, 0.5707409999999999, 0.5608700000000001, 0.7338100000000001)"
20220721_SD05_3362.JPG,58K Body,"(0.36739099999999997, 0.554434, 0.567391, 1.0)"
20220721_SD05_3362.JPG,Toy-Hex,"(0.476087, 0.776208, 0.641304, 1.0)"
20220721_SD05_3363.JPG,Toy-Hex,"(0.49130399999999996, 0.6098779999999999, 0.628261, 0.8479589999999999)"
20220721_SD05_3363.JPG,Toy-Dental Star,"(0.317391, 0.841436, 0.528261, 1.0)"
20220721_SD05_3363.JPG,70G Face,"(0.458696, 0.37832000000000005, 0.643478, 0.658799)"
20220721_SD05_3363.JPG,70G Body,"(0.32826099999999997, 0.156546, 0.819565, 0.8577429999999999)"
20220721_SD05_3363.JPG,58K Body,"(0.369565, 0.5152979999999999, 0.55, 0.841436)"
20220721_SD05_3364.JPG,35Y Face,"(0.46956499999999995, 0.101103, 0.6239129999999999, 0.368536)"
20220721_SD05_3364.JPG,35Y Body,"(0.423913, 0.081534, 0.954348, 0.737072)"
20220721_SD05_3364.JPG,59E Face,"(0.132609, 0.417456, 0.23913, 0.642492)"
20220721_SD05_3364.JPG,59E Body,"(0.115217, 0.280479, 0.995652, 0.8446969999999999)"
20220721_SD05_3365.JPG,35Y Face,"(0.447826, 0.104364, 0.613043, 0.388104)"
20220721_SD05_3365.JPG,35Y Body,"(0.373913, 0.101103, 0.9739129999999999, 0.769685)"
20220721_SD05_3365.JPG,59E Face,"(0.15434799999999999, 0.479423, 0.256522, 0.645753)"
20220721_SD05_3365.JPG,59E Body,"(0.136957, 0.319615, 1.0, 0.8740500000000001)"
20220721_SD05_3366.JPG,59E Body,"(0.13913, 0.313092, 1.0, 0.870788)"
20220721_SD05_3366.JPG,59E Face,"(0.152174, 0.45659299999999997, 0.26304299999999997, 0.6555369999999999)"
20220721_SD05_3366.JPG,126K Body,"(0.780435, 0.34570599999999996, 0.952174, 0.8544809999999999)"
20220721_SD05_3366.JPG,35Y Body,"(0.38913000000000003, 0.084796, 0.793478, 0.502252)"
20220721_SD05_3366.JPG,35Y Face,"(0.463043, 0.084796, 0.632609, 0.371797)"
20220721_SD05_3366.JPG,126K Face,"(0.793478, 0.348968, 0.897826, 0.489207)"
20220721_SD05_3368.JPG,48Z Face,"(0.463043, 0.221684, 0.7673909999999999, 0.405696)"
20220721_SD05_3368.JPG,48Z Body,"(0.30652199999999996, 0.21878599999999998, 1.0, 0.878041)"
20220721_SD05_3369.JPG,48Z Body,"(0.082609, 0.17821599999999999, 1.0, 1.0)"
20220721_SD05_3369.JPG,48Z Face,"(0.25, 0.172421, 0.634783, 0.439021)"
20220721_SD05_3370.JPG,48Z Face,"(0.21087000000000003, 0.19995000000000002, 0.571739, 0.465101)"
20220721_SD05_3370.JPG,48Z Body,"(0.11087000000000001, 0.19995000000000002, 1.0, 1.0)"
20220721_SD05_3373.JPG,58K Body,"(0.265217, 0.43322499999999997, 0.5478259999999999, 0.7998000000000001)"
20220721_SD05_3373.JPG,58K Face,"(0.278261, 0.434674, 0.526087, 0.615788)"
20220721_SD05_3373.JPG,70G Face,"(0.415217, 0.124607, 0.8891300000000001, 0.45061199999999996)"
20220721_SD05_3373.JPG,70G Body,"(0.076087, 0.117362, 1.0, 1.0)"
20220721_SD05_3374.JPG,70G Body,"(0.0, 0.118811, 1.0, 1.0)"
20220721_SD05_3374.JPG,58K Face,"(0.15434799999999999, 0.321659, 0.386957, 0.476692)"
20220721_SD05_3374.JPG,58K Body,"(0.09347799999999999, 0.312965, 0.41956499999999997, 0.757782)"
20220721_SD05_3374.JPG,70G Face,"(0.49347799999999997, 0.111566, 0.954348, 0.481039)"
20220721_SD05_3375.JPG,70G Body,"(0.202174, 0.137647, 1.0, 1.0)"
20220721_SD05_3375.JPG,58K Body,"(0.37826099999999996, 0.44047000000000003, 0.634783, 1.0)"
20220721_SD05_3375.JPG,70G Face,"(0.31087000000000004, 0.134749, 0.667391, 0.46365199999999995)"
20220721_SD05_3375.JPG,58K Face,"(0.38913000000000003, 0.44336699999999996, 0.604348, 0.601299)"
20220721_SD05_3377.JPG,48Z Face,"(0.37826099999999996, 0.101103, 0.593478, 0.388104)"
20220721_SD05_3377.JPG,48Z Body,"(0.2, 0.104364, 0.817391, 0.9751519999999999)"
20220721_SD05_3377.JPG,Toy-Hex,"(0.31087000000000004, 0.652276, 0.41087, 0.7599009999999999)"
20220721_SD05_3378.JPG,Toy-Hex,"(0.35000000000000003, 0.642492, 0.43913, 0.7338100000000001)"
20220721_SD05_3378.JPG,48Z Face,"(0.406522, 0.081534, 0.628261, 0.362013)"
20220721_SD05_3378.JPG,48Z Body,"(0.24565199999999998, 0.091319, 0.854348, 0.9621069999999999)"
20220721_SD05_3379.JPG,48Z Body,"(0.284783, 0.19894399999999998, 0.895652, 1.0)"
20220721_SD05_3379.JPG,48Z Face,"(0.41087, 0.19242099999999998, 0.606522, 0.508775)"
20220721_SD05_3379.JPG,Toy-Hex,"(0.4, 0.671844, 0.49130399999999996, 0.7566400000000001)"
20220721_SD05_3382.JPG,Toy-Dental Kong,"(0.6956519999999999, 0.313092, 0.9021739999999999, 0.6685829999999999)"
20220721_SD05_3382.JPG,Unknown Face,"(0.532609, 0.159808, 0.708696, 0.437025)"
20220721_SD05_3382.JPG,Unknown Body,"(0.084783, 0.150023, 0.821739, 0.720765)"
20220721_SD05_3383.JPG,Toy-Dental Kong,"(0.602174, 0.375059, 0.823913, 0.626185)"
20220721_SD05_3383.JPG,Unknown Face,"(0.523913, 0.16633, 0.6956519999999999, 0.44028599999999996)"
20220721_SD05_3383.JPG,Unknown Body,"(0.047826, 0.16633, 0.734783, 0.707719)"
20220721_SD05_3384.JPG,59E Body,"(0.247826, 0.26515099999999997, 1.0, 0.9490379999999999)"
20220721_SD05_3384.JPG,126K Body,"(0.208696, 0.44336699999999996, 0.393478, 0.644766)"
20220721_SD05_3384.JPG,59E Face,"(0.586957, 0.270947, 0.8673909999999999, 0.46655)"
20220721_SD05_3384.JPG,35Y Body,"(0.047826, 0.237622, 0.47173899999999996, 0.701274)"
20220721_SD05_3384.JPG,35Y Face,"(0.058696, 0.24052, 0.258696, 0.41004199999999996)"
20220721_SD05_3384.JPG,126K Face,"(0.25, 0.44626499999999997, 0.386957, 0.5346489999999999)"
20220721_SD05_3385.JPG,35Y Face,"(0.08695699999999999, 0.22603, 0.28913, 0.385411)"
20220721_SD05_3385.JPG,35Y Body,"(0.071739, 0.221684, 0.53913, 0.688234)"
20220721_SD05_3385.JPG,126K Face,"(0.271739, 0.43032699999999996, 0.41956499999999997, 0.523058)"
20220721_SD05_3385.JPG,126K Body,"(0.23913, 0.423083, 0.41739099999999996, 0.627379)"
20220721_SD05_3385.JPG,59E Face,"(0.523913, 0.29268000000000005, 0.791304, 0.389758)"
20220721_SD05_3385.JPG,59E Body,"(0.26304299999999997, 0.288334, 0.8739129999999999, 1.0)"
20220721_SD05_3386.JPG,126K Body,"(0.291304, 0.47959, 0.41739099999999996, 0.704172)"
20220721_SD05_3386.JPG,126K Face,"(0.29347799999999996, 0.48393699999999995, 0.38913000000000003, 0.557832)"
20220721_SD05_3386.JPG,35Y Body,"(0.145652, 0.250662, 0.408696, 0.6954779999999999)"
20220721_SD05_3386.JPG,35Y Face,"(0.14782599999999999, 0.255009, 0.343478, 0.418736)"
20220721_SD05_3386.JPG,59E Face,"(0.334783, 0.21154099999999998, 0.556522, 0.33325000000000005)"
20220721_SD05_3386.JPG,59E Body,"(0.32826099999999997, 0.20574599999999998, 0.85, 0.8229829999999999)"
20220721_SD05_3387.JPG,126K Face,"(0.304348, 0.467999, 0.404348, 0.5303019999999999)"
20220721_SD05_3387.JPG,126K Body,"(0.304348, 0.45930499999999996, 0.426087, 0.686785)"
20220721_SD05_3387.JPG,35Y Face,"(0.204348, 0.210092, 0.4, 0.36802399999999996)"
20220721_SD05_3387.JPG,35Y Body,"(0.176087, 0.208643, 0.423913, 0.685336)"
20220721_SD05_3387.JPG,59E Face,"(0.37826099999999996, 0.197052, 0.55, 0.304272)"
20220721_SD05_3387.JPG,59E Body,"(0.37826099999999996, 0.189808, 0.8347829999999999, 0.738946)"
20220721_SD05_3388.JPG,35Y Body,"(0.19347799999999998, 0.217337, 0.458696, 0.694029)"
20220721_SD05_3388.JPG,35Y Face,"(0.21087000000000003, 0.220235, 0.413043, 0.378166)"
20220721_SD05_3388.JPG,126K Body,"(0.319565, 0.444816, 0.447826, 0.701274)"
20220721_SD05_3388.JPG,59E Body,"(0.391304, 0.17676699999999998, 0.847826, 0.7476389999999999)"
20220721_SD05_3388.JPG,59E Face,"(0.436957, 0.182563, 0.6217389999999999, 0.289783)"
20220721_SD05_3388.JPG,126K Face,"(0.323913, 0.449163, 0.441304, 0.541893)"
20220721_SD05_3390.JPG,35Y Face,"(0.32608699999999996, 0.215888, 0.534783, 0.349188)"
20220721_SD05_3390.JPG,35Y Body,"(0.31087000000000004, 0.214439, 0.915217, 0.605646)"
20220721_SD05_3390.JPG,126K Face,"(0.47173899999999996, 0.44047000000000003, 0.6195649999999999, 0.538996)"
20220721_SD05_3390.JPG,126K Body,"(0.428261, 0.434674, 0.632609, 0.644766)"
20220721_SD05_3390.JPG,59E Body,"(0.056521999999999996, 0.29268000000000005, 0.554348, 0.7070700000000001)"
20220721_SD05_3397.JPG,Toy-Hex,"(0.48913000000000006, 0.531605, 0.573913, 0.6555369999999999)"
20220721_SD05_3397.JPG,48Z Body,"(0.395652, 0.150023, 0.843478, 0.818606)"
20220721_SD05_3397.JPG,48Z Face,"(0.536957, 0.169592, 0.6956519999999999, 0.381581)"
20220721_SD05_3397.JPG,70G Body,"(0.163043, 0.127194, 0.480435, 0.6914119999999999)"
20220721_SD05_3397.JPG,58K Face,"(0.20652199999999998, 0.273956, 0.28913, 0.39136499999999996)"
20220721_SD05_3397.JPG,70G Face,"(0.22608699999999998, 0.143501, 0.32608699999999996, 0.280479)"
20220721_SD05_3397.JPG,58K Body,"(0.165217, 0.270694, 0.336957, 0.603355)"
20220721_SD05_3398.JPG,70G Body,"(0.15434799999999999, 0.169592, 0.467391, 0.753379)"
20220721_SD05_3398.JPG,58K Body,"(0.18043499999999998, 0.30657, 0.332609, 0.557696)"
20220721_SD05_3398.JPG,70G Face,"(0.21087000000000003, 0.17285299999999998, 0.31521699999999997, 0.326138)"
20220721_SD05_3398.JPG,58K Face,"(0.21956499999999998, 0.32287699999999997, 0.291304, 0.437025)"
20220721_SD05_3398.JPG,48Z Face,"(0.528261, 0.21851199999999998, 0.6956519999999999, 0.43376299999999995)"
20220721_SD05_3398.JPG,Toy-Hex,"(0.476087, 0.59031, 0.5521739999999999, 0.707719)"
20220721_SD05_3398.JPG,48Z Body,"(0.38913000000000003, 0.21851199999999998, 0.8326089999999999, 0.8675269999999999)"
20220721_SD05_3399.JPG,58K Face,"(0.22608699999999998, 0.329399, 0.297826, 0.46311599999999997)"
20220721_SD05_3399.JPG,58K Body,"(0.191304, 0.329399, 0.30869599999999997, 0.5609569999999999)"
20220721_SD05_3399.JPG,70G Face,"(0.247826, 0.081534, 0.373913, 0.267433)"
20220721_SD05_3399.JPG,70G Body,"(0.156522, 0.084796, 0.478261, 0.7599009999999999)"
20220721_SD05_3399.JPG,48Z Face,"(0.532609, 0.241342, 0.68913, 0.45333199999999996)"
20220721_SD05_3399.JPG,Toy-Hex,"(0.486957, 0.6066159999999999, 0.563043, 0.7142419999999999)"
20220721_SD05_3399.JPG,48Z Body,"(0.4, 0.228297, 0.845652, 0.883834)"
20220721_SD05_3400.JPG,70G Body,"(0.156522, 0.0, 0.486957, 0.707719)"
20220721_SD05_3400.JPG,58K Body,"(0.184783, 0.25764899999999996, 0.32826099999999997, 0.587048)"
20220721_SD05_3400.JPG,58K Face,"(0.23913, 0.254388, 0.323913, 0.388104)"
20220721_SD05_3400.JPG,Toy-Hex,"(0.495652, 0.577264, 0.565217, 0.688151)"
20220721_SD05_3400.JPG,48Z Body,"(0.406522, 0.22503499999999999, 0.83913, 0.8544809999999999)"
20220721_SD05_3400.JPG,48Z Face,"(0.526087, 0.22503499999999999, 0.6913039999999999, 0.44028599999999996)"
20220721_SD05_3400.JPG,70G Face,"(0.323913, 0.0, 0.46087000000000006, 0.202205)"
20220721_SD05_3403.JPG,48Z Face,"(0.478261, 0.365274, 0.613043, 0.600094)"
20220721_SD05_3403.JPG,Unknown Face,"(0.039130000000000005, 0.130455, 0.143478, 0.313092)"
20220721_SD05_3403.JPG,Unknown Body,"(0.0, 0.130455, 0.163043, 0.600094)"
20220721_SD05_3403.JPG,Toy-Hex,"(0.495652, 0.613139, 0.576087, 0.743594)"
20220721_SD05_3403.JPG,48Z Body,"(0.404348, 0.35549000000000003, 0.83913, 0.9034019999999999)"
20220721_SD05_3403.JPG,58K Face,"(0.371739, 0.46311599999999997, 0.465217, 0.616401)"
20220721_SD05_3403.JPG,70G Body,"(0.184783, 0.140239, 0.51087, 0.740333)"
20220721_SD05_3403.JPG,70G Face,"(0.343478, 0.136978, 0.443478, 0.254388)"
20220721_SD05_3403.JPG,58K Body,"(0.217391, 0.44028599999999996, 0.47173899999999996, 0.7729469999999999)"
20220721_SD05_3407.JPG,Toy-Hex,"(0.39782599999999996, 0.47290000000000004, 0.467391, 0.583787)"
20220721_SD05_3407.JPG,48Z Face,"(0.426087, 0.153285, 0.5608700000000001, 0.35222899999999996)"
20220721_SD05_3407.JPG,48Z Body,"(0.30869599999999997, 0.143501, 0.75, 0.7566400000000001)"
20220721_SD05_3408.JPG,48Z Face,"(0.445652, 0.16633, 0.597826, 0.37832000000000005)"
20220721_SD05_3408.JPG,48Z Body,"(0.32826099999999997, 0.146762, 0.776087, 0.792515)"
20220721_SD05_3408.JPG,Toy-Hex,"(0.406522, 0.505514, 0.51087, 0.626185)"
20220721_SD05_3410.JPG,Toy-Hex,"(0.30869599999999997, 0.782731, 0.456522, 0.9458000000000001)"
20220721_SD05_3410.JPG,48Z Face,"(0.34782599999999997, 0.120671, 0.6239129999999999, 0.518559)"
20220721_SD05_3410.JPG,48Z Body,"(0.256522, 0.107626, 0.954348, 1.0)"
20220721_SD05_3411.JPG,48Z Face,"(0.336957, 0.11741000000000001, 0.704348, 0.642492)"
20220721_SD05_3411.JPG,48Z Body,"(0.319565, 0.107626, 1.0, 1.0)"
20220721_SD05_3412.JPG,114J Body,"(0.21304299999999998, 0.27964, 0.7260869999999999, 1.0)"
20220721_SD05_3412.JPG,59E Face,"(0.7282609999999999, 0.275293, 1.0, 0.485386)"
20220721_SD05_3412.JPG,59E Body,"(0.671739, 0.10577099999999999, 1.0, 0.48683499999999996)"
20220721_SD05_3412.JPG,114J Face,"(0.39782599999999996, 0.289783, 0.628261, 0.45061199999999996)"
